# time = 1000
# FINE UNIFORM Grid points = 361
# Pressure (Pa) = 101325
#         1_posUnif              2_Rkk           3_thetaZ           4_thetaY           5_thetaX            6_xmap1            7_xmap2
  -5.1111111111e-01   2.6397969481e+00   2.5377464897e-03  -2.5377383144e-03   7.8539494337e-01   3.9115256282e-01   1.9229626864e-16
  -5.0555555556e-01   2.5999898915e+00  -8.3877271658e-04   8.3877506827e-04   7.8539781167e-01   3.8988922368e-01  -1.9229626864e-16
  -5.0000000000e-01   2.5584353052e+00  -3.9624436943e-03   3.9624125918e-03   7.8539031303e-01   3.8899911290e-01  -5.7688880592e-16
  -4.9444444444e-01   2.5148602042e+00  -6.6185748773e-03   6.6184299263e-03   7.8537626100e-01   3.8806634182e-01   0.0000000000e+00
  -4.8888888889e-01   2.4700088692e+00  -8.8457526538e-03   8.8454066014e-03   7.8535904078e-01   3.8701260361e-01   0.0000000000e+00
  -4.8333333333e-01   2.4255807607e+00  -1.0620009235e-02   1.0619410408e-02   7.8534177328e-01   3.8615087103e-01   1.9229626864e-16
  -4.7777777778e-01   2.3822930298e+00  -1.1907278137e-02   1.1906434112e-02   7.8532727515e-01   3.8560157661e-01   0.0000000000e+00
  -4.7222222222e-01   2.3403011340e+00  -1.2935381491e-02   1.2934299443e-02   7.8531450612e-01   3.8538920317e-01   1.9229626864e-16
  -4.6666666667e-01   2.3000901013e+00  -1.3775365514e-02   1.3774058705e-02   7.8530328912e-01   3.8554572823e-01   1.9229626864e-16
  -4.6111111111e-01   2.2624531521e+00  -1.4480001266e-02   1.4478483507e-02   7.8529333550e-01   3.8600861749e-01   1.9229626864e-16
  -4.5555555556e-01   2.2275623568e+00  -1.4918419506e-02   1.4916759686e-02   7.8528689200e-01   3.8667968836e-01  -3.8459253728e-16
  -4.5000000000e-01   2.1955202412e+00  -1.4737802611e-02   1.4736202346e-02   7.8528956989e-01   3.8749863146e-01   0.0000000000e+00
  -4.4444444444e-01   2.1661002166e+00  -1.3779463197e-02   1.3778155226e-02   7.8530323258e-01   3.8841593084e-01   0.0000000000e+00
  -4.3888888889e-01   2.1379258452e+00  -1.1932370590e-02   1.1931521221e-02   7.8532697602e-01   3.8909372043e-01   0.0000000000e+00
  -4.3333333333e-01   2.1097277527e+00  -8.9193764246e-03   8.9190216576e-03   7.8535838690e-01   3.8924059683e-01  -1.9229626864e-16
  -4.2777777778e-01   2.0825709511e+00  -4.9080066552e-03   4.9079475435e-03   7.8538611931e-01   3.8917068181e-01  -3.8459253728e-16
  -4.2222222222e-01   2.0568735180e+00  -3.4007670249e-04   3.4007772059e-04   7.8539810558e-01   3.8896178025e-01   0.0000000000e+00
  -4.1666666667e-01   2.0322854817e+00   4.5784725935e-03  -4.5784246125e-03   7.8538768237e-01   3.8850311417e-01   0.0000000000e+00
  -4.1111111111e-01   2.0083174136e+00   9.8538698849e-03  -9.8533915300e-03   7.8534961556e-01   3.8768013493e-01  -1.9229626864e-16
  -4.0555555556e-01   1.9849349060e+00   1.5478954340e-02  -1.5477100331e-02   7.8527837396e-01   3.8640749215e-01   0.0000000000e+00
  -4.0000000000e-01   1.9635407849e+00   2.1431035686e-02  -2.1426115915e-02   7.8516855389e-01   3.8506111197e-01   0.0000000000e+00
  -3.9444444444e-01   1.9458296406e+00   2.7578207941e-02  -2.7567726631e-02   7.8501798099e-01   3.8396066012e-01   0.0000000000e+00
  -3.8888888889e-01   1.9322832668e+00   3.3811186538e-02  -3.3791876904e-02   7.8482678289e-01   3.8336785110e-01   1.9229626864e-16
  -3.8333333333e-01   1.9215679521e+00   3.9625059919e-02  -3.9593988316e-02   7.8461350125e-01   3.8325022488e-01   0.0000000000e+00
  -3.7777777778e-01   1.9123823830e+00   4.4572093140e-02  -4.4527884467e-02   7.8440548469e-01   3.8351840949e-01   1.9229626864e-16
  -3.7222222222e-01   1.9041485554e+00   4.8295579792e-02  -4.8239354970e-02   7.8423283726e-01   3.8415862089e-01   0.0000000000e+00
  -3.6666666667e-01   1.8965792680e+00   5.0812521968e-02  -5.0747052756e-02   7.8410831650e-01   3.8511452005e-01  -3.8459253728e-16
  -3.6111111111e-01   1.8889291217e+00   5.2447100949e-02  -5.2375117198e-02   7.8402407306e-01   3.8589734771e-01  -3.8459253728e-16
  -3.5555555556e-01   1.8807399135e+00   5.3544183044e-02  -5.3467593564e-02   7.8396604110e-01   3.8627083906e-01   0.0000000000e+00
  -3.5000000000e-01   1.8715885675e+00   5.4466866348e-02  -5.4386254845e-02   7.8391630772e-01   3.8622180113e-01   1.9229626864e-16
  -3.4444444444e-01   1.8614463135e+00   5.5460369564e-02  -5.5375272877e-02   7.8386181089e-01   3.8596819273e-01   1.9229626864e-16
  -3.3888888889e-01   1.8509584698e+00   5.6580833645e-02  -5.6490482923e-02   7.8379917275e-01   3.8579996226e-01  -3.8459253728e-16
  -3.3333333333e-01   1.8403651165e+00   5.7637856122e-02  -5.7542355138e-02   7.8373893771e-01   3.8576438277e-01   0.0000000000e+00
  -3.2777777778e-01   1.8294843670e+00   5.8437989988e-02  -5.8338463186e-02   7.8369260359e-01   3.8575408037e-01  -3.8459253728e-16
  -3.2222222222e-01   1.8179790213e+00   5.8566805791e-02  -5.8466620501e-02   7.8368508472e-01   3.8541511532e-01  -3.8459253728e-16
  -3.1666666667e-01   1.8053091229e+00   5.7948114159e-02  -5.7851065246e-02   7.8372104682e-01   3.8437196546e-01  -3.8459253728e-16
  -3.1111111111e-01   1.7911878510e+00   5.6903148135e-02  -5.6811247056e-02   7.8378092313e-01   3.8257303364e-01   1.9229626864e-16
  -3.0555555556e-01   1.7754011455e+00   5.5789023916e-02  -5.5702407781e-02   7.8384356718e-01   3.8015759178e-01   0.0000000000e+00
  -3.0000000000e-01   1.7582935632e+00   5.4528610541e-02  -5.4447724986e-02   7.8391294944e-01   3.7737312922e-01   1.9229626864e-16
  -2.9444444444e-01   1.7403703061e+00   5.2959454697e-02  -5.2885343642e-02   7.8399712027e-01   3.7447576297e-01   0.0000000000e+00
  -2.8888888889e-01   1.7215218096e+00   5.1015735704e-02  -5.0949478879e-02   7.8409798781e-01   3.7148613415e-01  -3.8459253728e-16
  -2.8333333333e-01   1.7012415899e+00   4.8415769446e-02  -4.8359124299e-02   7.8422703452e-01   3.6817344767e-01  -3.8459253728e-16
  -2.7777777778e-01   1.6794404071e+00   4.4882163061e-02  -4.4837026265e-02   7.8439163461e-01   3.6468643240e-01   1.9229626864e-16
  -2.7222222222e-01   1.6565851603e+00   4.0460157502e-02  -4.0427081361e-02   7.8458009742e-01   3.6136959454e-01   1.9229626864e-16
  -2.6666666667e-01   1.6335991847e+00   3.5189581600e-02  -3.5167814318e-02   7.8477926547e-01   3.5848376801e-01   0.0000000000e+00
  -2.6111111111e-01   1.6114130183e+00   2.9183577060e-02  -2.9171157585e-02   7.8497244369e-01   3.5612679618e-01   0.0000000000e+00
  -2.5555555556e-01   1.5902953492e+00   2.3119207111e-02  -2.3113031075e-02   7.8513096212e-01   3.5425015920e-01   0.0000000000e+00
  -2.5000000000e-01   1.5699931068e+00   1.7520311285e-02  -1.7517622904e-02   7.8524469852e-01   3.5274231093e-01   0.0000000000e+00
  -2.4444444444e-01   1.5501742857e+00   1.2369585488e-02  -1.2368639299e-02   7.8532166394e-01   3.5145128453e-01   0.0000000000e+00
  -2.3888888889e-01   1.5311114154e+00   7.5075894154e-03  -7.5073778533e-03   7.8536998201e-01   3.5029134107e-01   0.0000000000e+00
  -2.3333333333e-01   1.5132232897e+00   3.0493840700e-03  -3.0493699104e-03   7.8539351411e-01   3.4940444882e-01   1.9229626864e-16
  -2.2777777778e-01   1.4968811055e+00  -7.6559405996e-04   7.6559623553e-04   7.8539787038e-01   3.4894533948e-01  -3.8459253728e-16
  -2.2222222222e-01   1.4819991444e+00  -3.8207138137e-03   3.8206859265e-03   7.8539086461e-01   3.4902351724e-01   1.9229626864e-16
  -2.1666666667e-01   1.4679978964e+00  -6.3288796260e-03   6.3287528844e-03   7.8537813629e-01   3.4954958773e-01   0.0000000000e+00
  -2.1111111111e-01   1.4541495406e+00  -8.5889860152e-03   8.5886692271e-03   7.8536127907e-01   3.5028651287e-01   0.0000000000e+00
  -2.0555555556e-01   1.4403679317e+00  -1.0809752519e-02   1.0809121020e-02   7.8533974030e-01   3.5129013769e-01   0.0000000000e+00
  -2.0000000000e-01   1.4269167027e+00  -1.3266650932e-02   1.3265483608e-02   7.8531016665e-01   3.5262866625e-01   0.0000000000e+00
  -1.9444444444e-01   1.4141580029e+00  -1.6199027253e-02   1.6196902314e-02   7.8526697067e-01   3.5427557158e-01   0.0000000000e+00
  -1.8888888889e-01   1.4023353946e+00  -1.9436536392e-02   1.9432866118e-02   7.8520929780e-01   3.5616420176e-01   0.0000000000e+00
  -1.8333333333e-01   1.3914232054e+00  -2.2520558055e-02   2.2514849352e-02   7.8514461846e-01   3.5814976188e-01  -3.8459253728e-16
  -1.7777777778e-01   1.3813902775e+00  -2.4856814756e-02   2.4849139368e-02   7.8508929638e-01   3.6005294844e-01   0.0000000000e+00
  -1.7222222222e-01   1.3720447283e+00  -2.6158151682e-02   2.6149207030e-02   7.8505611699e-01   3.6174119477e-01   0.0000000000e+00
  -1.6666666667e-01   1.3630270926e+00  -2.6253185616e-02   2.6244143155e-02   7.8505362770e-01   3.6312701345e-01   1.9229626864e-16
  -1.6111111111e-01   1.3537262688e+00  -2.5068512540e-02   2.5060639433e-02   7.8508401405e-01   3.6414549577e-01  -3.8459253728e-16
  -1.5555555556e-01   1.3438852948e+00  -2.2760321075e-02   2.2754428140e-02   7.8513919207e-01   3.6484941492e-01  -1.9229626864e-16
  -1.5000000000e-01   1.3335439751e+00  -1.9607197791e-02   1.9603430003e-02   7.8520596691e-01   3.6541787595e-01  -3.8459253728e-16
  -1.4444444444e-01   1.3228303724e+00  -1.6072928319e-02   1.6070852614e-02   7.8526900503e-01   3.6597476421e-01   0.0000000000e+00
  -1.3888888889e-01   1.3119405187e+00  -1.2420823861e-02   1.2419865863e-02   7.8532102895e-01   3.6678495706e-01   0.0000000000e+00
  -1.3333333333e-01   1.3010124295e+00  -8.7115004525e-03   8.7111699196e-03   7.8536021926e-01   3.6797010900e-01  -5.7688880592e-16
  -1.2777777778e-01   1.2902175079e+00  -4.8413808933e-03   4.8413241572e-03   7.8538644399e-01   3.6951928887e-01   0.0000000000e+00
  -1.2222222222e-01   1.2792439603e+00  -7.8476323914e-04   7.8476546165e-04   7.8539785549e-01   3.7123872740e-01   3.8459253728e-16
  -1.1666666667e-01   1.2674067541e+00   3.3479526833e-03  -3.3479339250e-03   7.8539255906e-01   3.7290097448e-01  -1.9229626864e-16
  -1.1111111111e-01   1.2541745407e+00   7.1786440156e-03  -7.1784590608e-03   7.8537239737e-01   3.7428657466e-01   1.9229626864e-16
  -1.0555555556e-01   1.2394285981e+00   1.0359484630e-02  -1.0358928803e-02   7.8534450589e-01   3.7515252951e-01   0.0000000000e+00
  -1.0000000000e-01   1.2232420386e+00   1.2788577106e-02  -1.2787531476e-02   7.8531639410e-01   3.7545574494e-01  -1.9229626864e-16
  -9.4444444444e-02   1.2056330339e+00   1.4392883331e-02  -1.4391392804e-02   7.8529459302e-01   3.7524579200e-01   0.0000000000e+00
  -8.8888888889e-02   1.1864132109e+00   1.4905119225e-02  -1.4903463843e-02   7.8528709042e-01   3.7458432566e-01   0.0000000000e+00
  -8.3333333333e-02   1.1654916392e+00   1.4241268843e-02  -1.4239824924e-02   7.8529676345e-01   3.7348223151e-01   0.0000000000e+00
  -7.7777777778e-02   1.1433953733e+00   1.2738795874e-02  -1.2737762412e-02   7.8531702937e-01   3.7194855874e-01   0.0000000000e+00
  -7.2222222222e-02   1.1208174833e+00   1.0754809802e-02  -1.0754187883e-02   7.8534033265e-01   3.6987231394e-01   1.9229626864e-16
  -6.6666666667e-02   1.0984504510e+00   8.2727306949e-03  -8.2724476308e-03   7.8536394515e-01   3.6722550972e-01   0.0000000000e+00
  -6.1111111111e-02   1.0769135656e+00   5.2394289918e-03  -5.2393570878e-03   7.8538443772e-01   3.6416480256e-01  -3.8459253728e-16
  -5.5555555556e-02   1.0566066530e+00   1.8435718256e-03  -1.8435687044e-03   7.8539646412e-01   3.6086691783e-01   1.9229626864e-16
  -5.0000000000e-02   1.0378834183e+00  -1.6418125190e-03   1.6418160651e-03   7.8539681565e-01   3.5742566656e-01   0.0000000000e+00
  -4.4444444444e-02   1.0209603374e+00  -5.1380277198e-03   5.1379599107e-03   7.8538496390e-01   3.5387352413e-01  -1.9229626864e-16
  -3.8888888889e-02   1.0058207505e+00  -8.7296457406e-03   8.7293131391e-03   7.8536006100e-01   3.5016549524e-01   0.0000000000e+00
  -3.3333333333e-02   9.9234888567e-01  -1.2700365394e-02   1.2699341256e-02   7.8531751819e-01   3.4625064468e-01   0.0000000000e+00
  -2.7777777778e-02   9.8059218479e-01  -1.7339119836e-02   1.7336513995e-02   7.8524785591e-01   3.4208256616e-01   1.9229626864e-16
  -2.2222222222e-02   9.7084097941e-01  -2.2693351977e-02   2.2687510896e-02   7.8514071344e-01   3.3769743118e-01   3.8459253728e-16
  -1.6666666667e-02   9.6316527789e-01  -2.8619291792e-02   2.8607578606e-02   7.8498874329e-01   3.3317216771e-01   1.9229626864e-16
  -1.1111111111e-02   9.5728516699e-01  -3.5019056107e-02   3.4997603547e-02   7.8478524671e-01   3.2850507058e-01   0.0000000000e+00
  -5.5555555556e-03   9.5281859049e-01  -4.1819979746e-02   4.1783458360e-02   7.8452421732e-01   3.2383788307e-01   3.8459253728e-16
