# time = 200
# Grid points = 544
# Pressure (Pa) = 101325
#             1_pos             2_posf             3_uvel             4_vvel             5_wvel
  -7.6444991314e-01  -7.6588246189e-01   1.5793823815e+01  -3.4938601111e-01  -3.4938601111e-01
  -7.6158481564e-01  -7.6301736439e-01   1.5881510366e+01  -3.6323155482e-01  -3.6323155482e-01
  -7.5871971814e-01  -7.6015226689e-01   1.5969046022e+01  -3.7745696126e-01  -3.7745696126e-01
  -7.5585462064e-01  -7.5728716939e-01   1.6055981136e+01  -3.9167710047e-01  -3.9167710047e-01
  -7.5298952314e-01  -7.5442207189e-01   1.6141479601e+01  -4.0544797620e-01  -4.0544797620e-01
  -7.5012442564e-01  -7.5155697439e-01   1.6223911187e+01  -4.1821645375e-01  -4.1821645375e-01
  -7.4725932814e-01  -7.4869187689e-01   1.6301162753e+01  -4.2938523180e-01  -4.2938523180e-01
  -7.4305710271e-01  -7.4582677939e-01   1.6404824149e+01  -4.4277003634e-01  -4.4277003634e-01
  -7.3751774936e-01  -7.4028742603e-01   1.6517113351e+01  -4.5178167235e-01  -4.5178167235e-01
  -7.3197839600e-01  -7.3474807268e-01   1.6604619890e+01  -4.5095457335e-01  -4.5095457335e-01
  -7.2643904265e-01  -7.2920871933e-01   1.6663987903e+01  -4.3904136895e-01  -4.3904136895e-01
