# time = 1000.0
# FINE UNIFORM Grid points = 1181
# Pressure (Pa) = 101325
#         1_posUnif        2_uvel_mean        3_uvel_rmsf   4_uvel_rhsfRatio        5_vvel_mean        6_vvel_rmsf   7_vvel_rhsfRatio        8_wvel_mean        9_wvel_rmsf  10_wvel_rhsfRatio             11_Rxx             12_Ryy             13_Rzz             14_Rxy             15_Rxz             16_Ryz
 -9.2203389831E-01   1.4617712110E+01   2.2622515461E+00   0.0000000000E+00   7.3460799305E-04   7.7951541221E-01   0.0000000000E+00   7.3460799305E-04   7.7951541221E-01   0.0000000000E+00   5.1182530071E+00   6.0767894398E-01   6.0767894398E-01  -7.2168737822E-03  -7.2168737822E-03   6.0767894398E-01
 -9.2033898305E-01   1.4682411347E+01   2.2614154879E+00   0.0000000000E+00   8.7347718688E-04   7.7731008515E-01   0.0000000000E+00   8.7347718688E-04   7.7731008515E-01   0.0000000000E+00   5.1144642229E+00   6.0424503987E-01   6.0424503987E-01  -7.0624286658E-03  -7.0624286658E-03   6.0424503987E-01
 -9.1864406780E-01   1.4745566328E+01   2.2604176448E+00   0.0000000000E+00   1.0201734039E-03   7.7508338831E-01   0.0000000000E+00   1.0201734039E-03   7.7508338831E-01   0.0000000000E+00   5.1099457505E+00   6.0078719508E-01   6.0078719508E-01  -6.8558114810E-03  -6.8558114810E-03   6.0078719508E-01
 -9.1694915254E-01   1.4807260928E+01   2.2593358598E+00   0.0000000000E+00   1.1485818269E-03   7.7285272900E-01   0.0000000000E+00   1.1485818269E-03   7.7285272900E-01   0.0000000000E+00   5.1050492284E+00   5.9733299724E-01   5.9733299724E-01  -6.5944059622E-03  -6.5944059622E-03   5.9733299724E-01
 -9.1525423729E-01   1.4867554388E+01   2.2580941258E+00   0.0000000000E+00   1.2753725208E-03   7.7059519352E-01   0.0000000000E+00   1.2753725208E-03   7.7059519352E-01   0.0000000000E+00   5.0994347306E+00   5.9384730396E-01   5.9384730396E-01  -6.3187215516E-03  -6.3187215516E-03   5.9384730396E-01
 -9.1355932203E-01   1.4926473445E+01   2.2567322880E+00   0.0000000000E+00   1.3980789738E-03   7.6825455894E-01   0.0000000000E+00   1.3980789738E-03   7.6825455894E-01   0.0000000000E+00   5.0932847620E+00   5.9024448538E-01   5.9024448538E-01  -6.0167186520E-03  -6.0167186520E-03   5.9024448538E-01
 -9.1186440678E-01   1.4984105656E+01   2.2552096143E+00   0.0000000000E+00   1.5155277925E-03   7.6587450605E-01   0.0000000000E+00   1.5155277925E-03   7.6587450605E-01   0.0000000000E+00   5.0864196379E+00   5.8659243361E-01   5.8659243361E-01  -5.6096601851E-03  -5.6096601851E-03   5.8659243361E-01
 -9.1016949153E-01   1.5040441736E+01   2.2536455276E+00   0.0000000000E+00   1.6208279462E-03   7.6349744497E-01   0.0000000000E+00   1.6208279462E-03   7.6349744497E-01   0.0000000000E+00   5.0793733803E+00   5.8295607357E-01   5.8295607357E-01  -5.1708401627E-03  -5.1708401627E-03   5.8295607357E-01
 -9.0847457627E-01   1.5095538219E+01   2.2520180782E+00   0.0000000000E+00   1.7215185442E-03   7.6111982950E-01   0.0000000000E+00   1.7215185442E-03   7.6111982950E-01   0.0000000000E+00   5.0720515738E+00   5.7933018147E-01   5.7933018147E-01  -4.8430796832E-03  -4.8430796832E-03   5.7933018147E-01
 -9.0677966102E-01   1.5149448305E+01   2.2503953598E+00   0.0000000000E+00   1.7972803552E-03   7.5877649721E-01   0.0000000000E+00   1.7972803552E-03   7.5877649721E-01   0.0000000000E+00   5.0647601442E+00   5.7576781891E-01   5.7576781891E-01  -4.5483418193E-03  -4.5483418193E-03   5.7576781891E-01
 -9.0508474576E-01   1.5202200232E+01   2.2488421658E+00   0.0000000000E+00   1.8587446208E-03   7.5648668139E-01   0.0000000000E+00   1.8587446208E-03   7.5648668139E-01   0.0000000000E+00   5.0577859011E+00   5.7229754179E-01   5.7229754179E-01  -4.3730919138E-03  -4.3730919138E-03   5.7229754179E-01
 -9.0338983051E-01   1.5253834746E+01   2.2474468334E+00   0.0000000000E+00   1.9226728085E-03   7.5424295682E-01   0.0000000000E+00   1.9226728085E-03   7.5424295682E-01   0.0000000000E+00   5.0515292133E+00   5.6890747814E-01   5.6890747814E-01  -4.3000834717E-03  -4.3000834717E-03   5.6890747814E-01
 -9.0169491525E-01   1.5304430620E+01   2.2461460853E+00   0.0000000000E+00   1.9917977175E-03   7.5204555175E-01   0.0000000000E+00   1.9917977175E-03   7.5204555175E-01   0.0000000000E+00   5.0456998024E+00   5.6559746385E-01   5.6559746385E-01  -4.2839754266E-03  -4.2839754266E-03   5.6559746385E-01
 -9.0000000000E-01   1.5353997451E+01   2.2449552705E+00   0.0000000000E+00   2.0461341955E-03   7.4992029779E-01   0.0000000000E+00   2.0461341955E-03   7.4992029779E-01   0.0000000000E+00   5.0403679539E+00   5.6240582504E-01   5.6240582504E-01  -4.3509878476E-03  -4.3509878476E-03   5.6240582504E-01
 -8.9830508475E-01   1.5402569768E+01   2.2438707545E+00   0.0000000000E+00   2.0838253192E-03   7.4785209087E-01   0.0000000000E+00   2.0838253192E-03   7.4785209087E-01   0.0000000000E+00   5.0355161261E+00   5.5930865127E-01   5.5930865127E-01  -4.4488183357E-03  -4.4488183357E-03   5.5930865127E-01
 -8.9661016949E-01   1.5450154525E+01   2.2427919165E+00   0.0000000000E+00   2.1149423849E-03   7.4580940366E-01   0.0000000000E+00   2.1149423849E-03   7.4580940366E-01   0.0000000000E+00   5.0306901558E+00   5.5625798196E-01   5.5625798196E-01  -4.6520693861E-03  -4.6520693861E-03   5.5625798196E-01
 -8.9491525424E-01   1.5496818477E+01   2.2417862926E+00   0.0000000000E+00   2.1512551009E-03   7.4380408671E-01   0.0000000000E+00   2.1512551009E-03   7.4380408671E-01   0.0000000000E+00   5.0261947915E+00   5.5327110321E-01   5.5327110321E-01  -4.8664377603E-03  -4.8664377603E-03   5.5327110321E-01
 -8.9322033898E-01   1.5542617825E+01   2.2409036105E+00   0.0000000000E+00   2.1929216332E-03   7.4183998975E-01   0.0000000000E+00   2.1929216332E-03   7.4183998975E-01   0.0000000000E+00   5.0222553945E+00   5.5035318132E-01   5.5035318132E-01  -5.1037836034E-03  -5.1037836034E-03   5.5035318132E-01
 -8.9152542373E-01   1.5587604056E+01   2.2400349748E+00   0.0000000000E+00   2.2206758305E-03   7.3990901601E-01   0.0000000000E+00   2.2206758305E-03   7.3990901601E-01   0.0000000000E+00   5.0183820606E+00   5.4749174597E-01   5.4749174597E-01  -5.2295902231E-03  -5.2295902231E-03   5.4749174597E-01
 -8.8983050847E-01   1.5631807201E+01   2.2391836867E+00   0.0000000000E+00   2.2506513456E-03   7.3794694854E-01   0.0000000000E+00   2.2506513456E-03   7.3794694854E-01   0.0000000000E+00   5.0145860687E+00   5.4459217816E-01   5.4459217816E-01  -5.3139810430E-03  -5.3139810430E-03   5.4459217816E-01
 -8.8813559322E-01   1.5675241060E+01   2.2384003197E+00   0.0000000000E+00   2.3038944678E-03   7.3598374049E-01   0.0000000000E+00   2.3038944678E-03   7.3598374049E-01   0.0000000000E+00   5.0110924040E+00   5.4169883829E-01   5.4169883829E-01  -5.3401286686E-03  -5.3401286686E-03   5.4169883829E-01
 -8.8644067797E-01   1.5717909754E+01   2.2376845118E+00   0.0000000000E+00   2.3615497603E-03   7.3401942765E-01   0.0000000000E+00   2.3615497603E-03   7.3401942765E-01   0.0000000000E+00   5.0078964908E+00   5.3881175770E-01   5.3881175770E-01  -5.3450775739E-03  -5.3450775739E-03   5.3881175770E-01
 -8.8474576271E-01   1.5759857224E+01   2.2370150485E+00   0.0000000000E+00   2.4384714443E-03   7.3206930243E-01   0.0000000000E+00   2.4384714443E-03   7.3206930243E-01   0.0000000000E+00   5.0049024126E+00   5.3595304265E-01   5.3595304265E-01  -5.3343888632E-03  -5.3343888632E-03   5.3595304265E-01
 -8.8305084746E-01   1.5801161880E+01   2.2362461697E+00   0.0000000000E+00   2.5424730467E-03   7.3013984135E-01   0.0000000000E+00   2.5424730467E-03   7.3013984135E-01   0.0000000000E+00   5.0014583560E+00   5.3313213322E-01   5.3313213322E-01  -5.2828671486E-03  -5.2828671486E-03   5.3313213322E-01
 -8.8135593220E-01   1.5841795599E+01   2.2354516565E+00   0.0000000000E+00   2.6576067954E-03   7.2824867691E-01   0.0000000000E+00   2.6576067954E-03   7.2824867691E-01   0.0000000000E+00   4.9978907866E+00   5.3037415759E-01   5.3037415759E-01  -5.2381930995E-03  -5.2381930995E-03   5.3037415759E-01
 -8.7966101695E-01   1.5881784259E+01   2.2346169058E+00   0.0000000000E+00   2.7848242421E-03   7.2640797242E-01   0.0000000000E+00   2.7848242421E-03   7.2640797242E-01   0.0000000000E+00   4.9941401616E+00   5.2769670782E-01   5.2769670782E-01  -5.2990366955E-03  -5.2990366955E-03   5.2769670782E-01
 -8.7796610169E-01   1.5921099270E+01   2.2338276349E+00   0.0000000000E+00   2.9131154071E-03   7.2465268269E-01   0.0000000000E+00   2.9131154071E-03   7.2465268269E-01   0.0000000000E+00   4.9905916833E+00   5.2514978922E-01   5.2514978922E-01  -5.4369135475E-03  -5.4369135475E-03   5.2514978922E-01
 -8.7627118644E-01   1.5959828802E+01   2.2330956874E+00   0.0000000000E+00   3.0348267342E-03   7.2297040569E-01   0.0000000000E+00   3.0348267342E-03   7.2297040569E-01   0.0000000000E+00   4.9873018094E+00   5.2271492334E-01   5.2271492334E-01  -5.5709723775E-03  -5.5709723775E-03   5.2271492334E-01
 -8.7457627119E-01   1.5997941101E+01   2.2324088875E+00   0.0000000000E+00   3.1540822057E-03   7.2133958048E-01   0.0000000000E+00   3.1540822057E-03   7.2133958048E-01   0.0000000000E+00   4.9842167207E+00   5.2036037867E-01   5.2036037867E-01  -5.6029143905E-03  -5.6029143905E-03   5.2036037867E-01
 -8.7288135593E-01   1.6035535089E+01   2.2316746483E+00   0.0000000000E+00   3.2777149918E-03   7.1974279993E-01   0.0000000000E+00   3.2777149918E-03   7.1974279993E-01   0.0000000000E+00   4.9809258998E+00   5.1806065222E-01   5.1806065222E-01  -5.5567853084E-03  -5.5567853084E-03   5.1806065222E-01
