# time = 200
# FINE UNIFORM Grid points = 361
# Pressure (Pa) = 101325
#         1_posUnif              2_Rkk           3_thetaZ           4_thetaY           5_thetaX            6_xmap1            7_xmap2
  -2.3888888889e-01   4.0194893554e+00  -2.8643103498e-02   2.8631360813e-02   7.8498806181e-01   7.3804051127e-01  -3.8459253728e-16
  -2.3333333333e-01   4.0051682294e+00  -2.9545561066e-02   2.9532673714e-02   7.8496182033e-01   7.4314558287e-01   0.0000000000e+00
  -2.2777777778e-01   3.9859299586e+00  -3.0305718701e-02   3.0291811640e-02   7.8493908567e-01   7.4826373913e-01   0.0000000000e+00
  -2.2222222222e-01   3.9624740135e+00  -3.0993104340e-02   3.0978229457e-02   7.8491803081e-01   7.5347062190e-01  -1.9229626864e-16
  -2.1666666667e-01   3.9358848106e+00  -3.1722179974e-02   3.1706231135e-02   7.8489518375e-01   7.5889443921e-01   0.0000000000e+00
  -2.1111111111e-01   3.9059740656e+00  -3.2678520085e-02   3.2661085686e-02   7.8486441051e-01   7.6441879864e-01  -3.8459253728e-16
  -2.0555555556e-01   3.8720112723e+00  -3.3715178503e-02   3.3696032798e-02   7.8483002204e-01   7.6974660332e-01   0.0000000000e+00
  -2.0000000000e-01   3.8360604818e+00  -3.4569530647e-02   3.4548893115e-02   7.8480087512e-01   7.7467793730e-01  -1.9229626864e-16
  -1.9444444444e-01   3.7996174050e+00  -3.5052977193e-02   3.5031461933e-02   7.8478405929e-01   7.7932954611e-01  -1.9229626864e-16
  -1.8888888889e-01   3.7635424028e+00  -3.5078928974e-02   3.5057366037e-02   7.8478315004e-01   7.8398048189e-01   0.0000000000e+00
  -1.8333333333e-01   3.7300398918e+00  -3.4780114220e-02   3.4759097546e-02   7.8479357898e-01   7.8871033498e-01   0.0000000000e+00
  -1.7777777778e-01   3.7023295186e+00  -3.4428894192e-02   3.4408507104e-02   7.8480572311e-01   7.9341998984e-01   1.9229626864e-16
  -1.7222222222e-01   3.6801399609e+00  -3.4248102250e-02   3.4228034654e-02   7.8481192630e-01   7.9806612123e-01   0.0000000000e+00
  -1.6666666667e-01   3.6614861638e+00  -3.4212021861e-02   3.4192017572e-02   7.8481316040e-01   8.0249098633e-01   0.0000000000e+00
  -1.6111111111e-01   3.6460781790e+00  -3.4125546407e-02   3.4105693490e-02   7.8481611277e-01   8.0641758790e-01   1.9229626864e-16
  -1.5555555556e-01   3.6353782810e+00  -3.3951732352e-02   3.3932181071e-02   7.8482202471e-01   8.0938921706e-01   0.0000000000e+00
  -1.5000000000e-01   3.6310650632e+00  -3.3797396526e-02   3.3778110609e-02   7.8482724871e-01   8.1117674521e-01   0.0000000000e+00
  -1.4444444444e-01   3.6343837508e+00  -3.3701596754e-02   3.3682473977e-02   7.8483047946e-01   8.1174789423e-01   0.0000000000e+00
  -1.3888888889e-01   3.6435514457e+00  -3.3760125841e-02   3.3740903305e-02   7.8482850670e-01   8.1146602215e-01   1.9229626864e-16
  -1.3333333333e-01   3.6537355512e+00  -3.4333850860e-02   3.4313632387e-02   7.8480898817e-01   8.1069936811e-01  -3.8459253728e-16
  -1.2777777778e-01   3.6606461091e+00  -3.5466512593e-02   3.5444227514e-02   7.8476949019e-01   8.0963520370e-01   1.9229626864e-16
  -1.2222222222e-01   3.6633482920e+00  -3.6796404015e-02   3.6771518537e-02   7.8472148103e-01   8.0862861263e-01   0.0000000000e+00
  -1.1666666667e-01   3.6600950331e+00  -3.8163876557e-02   3.8136114322e-02   7.8467027595e-01   8.0807902691e-01   1.9229626864e-16
  -1.1111111111e-01   3.6482840474e+00  -3.9648930950e-02   3.9617802809e-02   7.8461255606e-01   8.0822549513e-01   1.9229626864e-16
  -1.0555555556e-01   3.6305183441e+00  -4.0959232811e-02   4.0924918357e-02   7.8455980272e-01   8.0888397873e-01   0.0000000000e+00
  -1.0000000000e-01   3.6108812755e+00  -4.1818499846e-02   4.1781981864e-02   7.8452427911e-01   8.0953766426e-01   1.9229626864e-16
  -9.4444444444e-02   3.5917987638e+00  -4.2284132518e-02   4.2246382223e-02   7.8450472170e-01   8.0991388548e-01   0.0000000000e+00
  -8.8888888889e-02   3.5734078567e+00  -4.2600025950e-02   4.2561424149e-02   7.8449133063e-01   8.1017552068e-01  -3.8459253728e-16
  -8.3333333333e-02   3.5551725070e+00  -4.2876357738e-02   4.2837000625e-02   7.8447953503e-01   8.1041050452e-01  -3.8459253728e-16
  -7.7777777778e-02   3.5357367195e+00  -4.3127210341e-02   4.3087159043e-02   7.8446876118e-01   8.1073105852e-01   0.0000000000e+00
  -7.2222222222e-02   3.5139758195e+00  -4.3297619217e-02   4.3257091508e-02   7.8446140658e-01   8.1129488480e-01   1.9229626864e-16
  -6.6666666667e-02   3.4903429275e+00  -4.3354911221e-02   4.3314222710e-02   7.8445892743e-01   8.1208697824e-01  -3.8459253728e-16
  -6.1111111111e-02   3.4662938689e+00  -4.3352249464e-02   4.3311568460e-02   7.8445904263e-01   8.1293973510e-01   1.9229626864e-16
  -5.5555555556e-02   3.4432908740e+00  -4.3439113871e-02   4.3398188100e-02   7.8445527787e-01   8.1379913448e-01  -1.9229626864e-16
  -5.0000000000e-02   3.4217204399e+00  -4.3735921533e-02   4.3694151777e-02   7.8444235705e-01   8.1462155647e-01   1.9229626864e-16
  -4.4444444444e-02   3.4019018615e+00  -4.4301783711e-02   4.4258373335e-02   7.8441748055e-01   8.1538789072e-01   0.0000000000e+00
  -3.8888888889e-02   3.3840308379e+00  -4.5172779178e-02   4.5126760368e-02   7.8437856652e-01   8.1618290520e-01   0.0000000000e+00
  -3.3333333333e-02   3.3679014160e+00  -4.6333877205e-02   4.6284221690e-02   7.8432551647e-01   8.1710925339e-01   0.0000000000e+00
  -2.7777777778e-02   3.3540742955e+00  -4.7689232540e-02   4.7635096078e-02   7.8426189274e-01   8.1811360383e-01  -3.8459253728e-16
  -2.2222222222e-02   3.3436134149e+00  -4.9089086603e-02   4.9030047397e-02   7.8419426055e-01   8.1905607792e-01   0.0000000000e+00
  -1.6666666667e-02   3.3375430725e+00  -5.0477884187e-02   5.0413697564e-02   7.8412523543e-01   8.1982422230e-01   1.9229626864e-16
  -1.1111111111e-02   3.3365157985e+00  -5.1875080590e-02   5.1805422703e-02   7.8405385633e-01   8.2038201395e-01   0.0000000000e+00
  -5.5555555556e-03   3.3396512798e+00  -5.3173699989e-02   5.3098686231e-02   7.8398577230e-01   8.2082983123e-01   0.0000000000e+00
   0.0000000000e+00   3.3452825618e+00  -5.4235328728e-02   5.4155738523e-02   7.8392886741e-01   8.2114989487e-01  -1.9229626864e-16
   5.5555555556e-03   3.3532205453e+00  -5.5098125162e-02   5.5014681490e-02   7.8388179485e-01   8.2132137118e-01  -7.6918507455e-16
   1.1111111111e-02   3.3624379255e+00  -5.5706470647e-02   5.5620236877e-02   7.8384815986e-01   8.2133211555e-01   0.0000000000e+00
   1.6666666667e-02   3.3732036692e+00  -5.6122463157e-02   5.6034286107e-02   7.8382494816e-01   8.2118513698e-01  -3.8459253728e-16
